id,is_violent_recid,vr_case_number,vr_charge_degree,vr_offense_date,vr_charge_desc
1819,0,,,,
1820,0,,,,
1821,0,,,,
1822,0,,,,
1823,0,,,,
1826,0,,,,
1827,0,,,,
1829,0,,,,
1830,1,14014114CF10A,(F3),2014-10-19,Aggravated Assault W/Dead Weap
1832,0,,,,
1833,0,,,,
1834,0,,,,
1840,0,,,,
1841,0,,,,
1843,0,,,,
1844,0,,,,
1845,0,,,,
1846,0,,,,
1847,0,,,,
1848,0,,,,
1849,0,,,,
1850,1,15003548MM10A,(M1),2015-03-06,Battery
1852,1,15016452CF10A,(F2),2015-12-25,Aggravated Battery
1853,0,,,,
1854,0,,,,
1856,0,,,,
1859,1,15010338CF10A,(F3),2015-08-10,Battery on Law Enforc Officer
1860,0,,,,
1861,0,,,,
1862,0,,,,
1863,0,,,,
1864,0,,,,
1865,0,,,,
1866,0,,,,
1868,0,,,,
1869,0,,,,
1870,0,,,,
1871,0,,,,
1872,0,,,,
1873,0,,,,
1874,0,,,,
1875,0,,,,
1876,0,,,,
1877,0,,,,
1879,0,,,,
1880,1,14001059CF10A,(F2),2014-01-24,Agg Fleeing/Eluding High Speed
1881,1,13013716CF10A,(F2),2013-09-30,Agg Battery Grt/Bod/Harm
1882,1,14003873CF10A,(F3),2014-03-19,Agg Fleeing and Eluding
1883,0,,,,
1884,0,,,,
1886,0,,,,
1888,0,,,,
1890,0,,,,
1893,0,,,,
1894,0,,,,
1895,1,15014881CF10A,(F2),2015-11-16,Attempted Robbery Firearm
1897,0,,,,
1899,0,,,,
1900,1,13012890MM10A,(M1),2013-07-07,Battery
1901,0,,,,
1904,0,,,,
1905,0,,,,
1906,0,,,,
1907,0,,,,
1908,0,,,,
1909,0,,,,
1910,0,,,,
1913,0,,,,
1914,0,,,,
1915,0,,,,
1916,0,,,,
1917,0,,,,
1919,0,,,,
1921,0,,,,
1923,0,,,,
1924,1,15008251CF10A,(M1),2015-06-26,Battery
1925,0,,,,
1926,0,,,,
1927,0,,,,
1928,0,,,,
1929,0,,,,
1930,0,,,,
1931,0,,,,
1938,0,,,,
1939,0,,,,
1941,0,,,,
1942,0,,,,
1943,0,,,,
1945,0,,,,
1948,0,,,,
1949,0,,,,
1951,0,,,,
1952,0,,,,
1953,0,,,,
1954,0,,,,
1955,0,,,,
1956,0,,,,
1957,0,,,,
1961,0,,,,
1965,1,15001313CF10A,(F1),2015-01-28,Robbery W/Firearm
1966,0,,,,
1967,0,,,,
1968,0,,,,
1971,0,,,,
1972,0,,,,
1974,0,,,,
1975,0,,,,
1976,0,,,,
1980,0,,,,
1982,0,,,,
1983,0,,,,
1984,0,,,,
1985,0,,,,
1987,0,,,,
1990,0,,,,
1991,0,,,,
1993,0,,,,
1994,1,14010274CF10A,(F2),2014-07-28,Aggrav Battery w/Deadly Weapon
1995,1,13005785CF10A,(M1),2013-04-22,Battery
1999,0,,,,
2002,0,,,,
2006,0,,,,
2009,0,,,,
2010,0,,,,
2014,0,,,,
2018,1,14007482CF10A,(F2),2013-06-21,Aggrav Battery w/Deadly Weapon
2019,0,,,,
2020,0,,,,
2021,0,,,,
2024,0,,,,
2026,0,,,,
2027,0,,,,
2029,0,,,,
2033,0,,,,
2034,0,,,,
2035,0,,,,
2036,0,,,,
2037,0,,,,
2038,0,,,,
2040,0,,,,
2042,0,,,,
2044,0,,,,
2045,0,,,,
2047,0,,,,
2048,0,,,,
2049,0,,,,
2051,0,,,,
2052,0,,,,
2053,0,,,,
2054,0,,,,
2055,0,,,,
2056,0,,,,
2057,1,14004265CF10A,(F1),2013-08-08,Aggrav Child Abuse-Agg Battery
2058,0,,,,
2059,0,,,,
2060,0,,,,
2061,0,,,,
2062,0,,,,
2063,0,,,,
2064,0,,,,
2065,0,,,,
2066,0,,,,
2069,0,,,,
2070,0,,,,
2071,0,,,,
2072,0,,,,
2074,0,,,,
2075,0,,,,
2076,0,,,,
2077,0,,,,
2078,1,15016619CF10A,(F3),2015-12-30,Stalking (Aggravated)
2079,0,,,,
2083,0,,,,
2085,1,14011779MM10A,(M1),2014-06-28,Battery
2087,1,14003076MM10A,(M1),2014-02-21,Battery
2089,0,,,,
2090,0,,,,
2091,0,,,,
2093,0,,,,
2094,0,,,,
2095,0,,,,
2096,0,,,,
2098,0,,,,
2099,0,,,,
2100,0,,,,
2101,0,,,,
2103,0,,,,
2104,0,,,,
2105,0,,,,
2107,0,,,,
2108,0,,,,
2109,0,,,,
2110,0,,,,
2111,0,,,,
2113,0,,,,
2115,0,,,,
2116,0,,,,
2121,0,,,,
2123,0,,,,
2125,0,,,,
2126,0,,,,
2127,0,,,,
2128,0,,,,
2129,1,16002340CF10A,(F2),2016-02-22,Agg Fleeing/Eluding High Speed
2130,0,,,,
2131,0,,,,
2132,0,,,,
2133,0,,,,
2134,0,,,,
2138,0,,,,
2140,0,,,,
2141,1,15001691CF10A,(F3),2015-02-04,Felony Battery w/Prior Convict
2143,0,,,,
2146,0,,,,
2147,0,,,,
2148,1,15001666CF10A,(F3),2015-02-05,Battery on a Person Over 65
2149,0,,,,
2150,1,14015178MM10A,(M1),2014-10-18,Battery
2151,0,,,,
2152,0,,,,
2153,1,16000123CF10A,(F3),2016-01-04,Aggravated Assault w/Firearm
2154,0,,,,
2155,0,,,,
2156,0,,,,
2157,0,,,,
2159,0,,,,
2161,0,,,,
2162,0,,,,
2163,0,,,,
2165,1,13013714MM10A,(M1),2013-06-24,Battery
2166,0,,,,
2168,0,,,,
2169,0,,,,
2170,0,,,,
2171,0,,,,
2176,1,14003974CF10A,(M1),2014-03-20,Battery
2178,0,,,,
2179,0,,,,
2180,1,14004270CF10A,(M1),2014-03-26,Battery
2181,0,,,,
2182,0,,,,
2183,0,,,,
2184,0,,,,
2186,1,14013163CF10A,(F3),2014-09-28,Felony Battery (Dom Strang)
2188,1,14002769CF10A,(F3),2014-02-27,Battery on Law Enforc Officer
2190,0,,,,
2193,0,,,,
2194,0,,,,
2195,0,,,,
2196,0,,,,
2197,0,,,,
2198,0,,,,
2201,0,,,,
2205,0,,,,
2206,0,,,,
2207,0,,,,
2208,1,14009957MM10A,(M1),2014-06-26,Battery
2209,0,,,,
2211,0,,,,
2212,0,,,,
2215,1,14000536CF10A,(F3),2014-01-06,Battery on Law Enforc Officer
2216,0,,,,
2217,0,,,,
2218,0,,,,
2220,0,,,,
2221,1,15008835CF10A,(F2),2015-07-09,Aggrav Battery w/Deadly Weapon
2222,0,,,,
2223,0,,,,
2224,0,,,,
2226,0,,,,
2228,0,,,,
2231,1,14001817CF10A,(F1),2014-02-09,Agg Battery Law Enforc Officer
2233,0,,,,
2234,0,,,,
2235,0,,,,
2236,0,,,,
2237,0,,,,
2239,0,,,,
2240,0,,,,
2243,1,14015383CF10A,(F3),2014-11-15,Battery on Law Enforc Officer
2245,0,,,,
2246,0,,,,
2247,1,13009179CF10A,(F3),2013-06-29,Felony Battery (Dom Strang)
2248,0,,,,
2250,0,,,,
2252,0,,,,
2256,0,,,,
2258,1,15002242MM20A,(M1),2015-08-15,Battery
2259,0,,,,
2261,0,,,,
2262,0,,,,
2263,0,,,,
2268,0,,,,
2269,0,,,,
2271,0,,,,
2272,0,,,,
2274,1,15007515CF10A,(F3),2015-06-09,Battery Emergency Care Provide
2276,0,,,,
2277,1,15009628CF10A,(F3),2015-03-16,Felony Battery w/Prior Convict
2278,0,,,,
2279,0,,,,
2280,0,,,,
2281,0,,,,
2282,0,,,,
2283,1,13011245CF10A,(F3),2013-08-10,Attempted Robbery  No Weapon
2284,0,,,,
2285,0,,,,
2286,0,,,,
2287,0,,,,
2289,1,15008702MM10A,(M1),2015-08-17,Battery
2290,0,,,,
2291,0,,,,
2292,0,,,,
2293,0,,,,
2294,0,,,,
2297,1,14016163CF10A,(F2),2014-10-29,Agg Battery Grt/Bod/Harm
2299,0,,,,
2300,0,,,,
2301,0,,,,
2303,0,,,,
2306,0,,,,
2307,0,,,,
2309,0,,,,
2310,0,,,,
2311,1,14009764CF10A,(F2),2014-03-07,Aggrav Battery w/Deadly Weapon
2314,0,,,,
2316,0,,,,
2317,0,,,,
2318,0,,,,
2320,0,,,,
2321,1,14008676MM10A,(M1),2014-05-30,Battery
2322,0,,,,
2324,0,,,,
2326,0,,,,
2327,0,,,,
2328,0,,,,
2329,0,,,,
2332,0,,,,
2334,1,13001876CF10A,(F7),2013-02-06,Armed Kidnapping
2335,1,15007770CF10A,(F3),2015-06-13,Robbery Sudd Snatch No Weapon
2336,0,,,,
2338,0,,,,
2339,0,,,,
2342,0,,,,
2343,0,,,,
2344,0,,,,
2349,0,,,,
2350,0,,,,
2352,0,,,,
2353,0,,,,
2354,0,,,,
2355,0,,,,
2356,0,,,,
2357,0,,,,
2360,0,,,,
2361,0,,,,
2363,0,,,,
2365,0,,,,
2366,0,,,,
2367,1,14004799CF10A,(F2),2014-04-04,Robbery / No Weapon
2370,0,,,,
2371,0,,,,
2372,0,,,,
2374,0,,,,
2376,0,,,,
2380,0,,,,
2381,0,,,,
2382,0,,,,
2383,0,,,,
2385,0,,,,
2386,0,,,,
2387,1,13013645CF10A,(F2),2013-09-28,Robbery / No Weapon
2388,0,,,,
2389,0,,,,
2390,0,,,,
2392,0,,,,
2393,0,,,,
2394,0,,,,
2396,0,,,,
2398,0,,,,
2399,0,,,,
2400,0,,,,
2401,0,,,,
2402,0,,,,
2404,0,,,,
2405,0,,,,
2406,0,,,,
2407,0,,,,
2408,0,,,,
2410,0,,,,
2411,0,,,,
2412,0,,,,
2415,0,,,,
2416,0,,,,
2418,0,,,,
2420,1,14001333CF10A,(F3),2013-06-24,Felony Battery (Dom Strang)
2421,0,,,,
2422,0,,,,
2425,1,14015797CF10A,(F3),2014-11-23,Battery on a Person Over 65
2426,0,,,,
2427,0,,,,
2428,0,,,,
2429,0,,,,
2430,0,,,,
2431,0,,,,
2432,0,,,,
2437,0,,,,
2438,0,,,,
2439,0,,,,
2441,0,,,,
2442,1,14008503CF10A,(F2),2014-06-19,Aggravated Battery / Pregnant
2443,0,,,,
2444,0,,,,
2445,0,,,,
2446,0,,,,
2448,0,,,,
2451,0,,,,
2453,0,,,,
2454,0,,,,
2456,0,,,,
2457,0,,,,
2459,0,,,,
2460,0,,,,
2462,0,,,,
2464,0,,,,
2465,0,,,,
2467,0,,,,
2470,0,,,,
2471,0,,,,
2472,0,,,,
2474,1,13017860CF10A,(M1),2013-12-27,Aggravated Battery / Pregnant
2475,0,,,,
2476,0,,,,
2477,0,,,,
2478,0,,,,
2479,0,,,,
2480,0,,,,
2482,0,,,,
2484,0,,,,
2485,0,,,,
2486,0,,,,
2487,1,14017075CF10A,(F3),2014-12-27,Felony Battery (Dom Strang)
2488,0,,,,
2489,0,,,,
2490,0,,,,
2493,0,,,,
2494,0,,,,
2495,0,,,,
2496,0,,,,
2497,0,,,,
2498,0,,,,
2499,0,,,,
2501,0,,,,
2502,0,,,,
2503,0,,,,
2504,0,,,,
2507,0,,,,
2509,1,14000335MM10A,(M1),2013-11-04,Battery
2511,0,,,,
2512,0,,,,
2513,0,,,,
2514,0,,,,
2515,0,,,,
2516,0,,,,
2517,0,,,,
2518,0,,,,
2519,1,15008613CF10A,(F3),2015-07-05,Felony Battery (Dom Strang)
2520,0,,,,
2521,0,,,,
2523,0,,,,
2524,0,,,,
2525,0,,,,
2526,0,,,,
2527,0,,,,
2529,0,,,,
2530,0,,,,
2532,0,,,,
2533,1,15005806MM10A,(M1),2015-05-27,Battery
2534,0,,,,
2536,0,,,,
2537,0,,,,
2538,0,,,,
2539,1,15008191CF10A,(F3),2015-03-10,Stalking (Aggravated)
2540,0,,,,
2541,0,,,,
2542,1,16001032CF10A,(F3),2016-01-26,Threat Public Servant
2543,0,,,,
2544,0,,,,
2546,0,,,,
2548,1,13004666CF10A,(F2),2013-04-01,Agg Assault Law Enforc Officer
2549,0,,,,
2550,0,,,,
2554,0,,,,
2556,0,,,,
2557,0,,,,
2560,1,13021891MM10A,(M1),2013-11-21,Battery
2561,0,,,,
2562,0,,,,
2564,0,,,,
2566,0,,,,
2567,0,,,,
2568,0,,,,
2569,0,,,,
2571,0,,,,
2572,0,,,,
2573,0,,,,
2574,0,,,,
2575,0,,,,
2576,0,,,,
2578,0,,,,
2579,0,,,,
2580,0,,,,
2581,0,,,,
2582,0,,,,
2583,0,,,,
2584,0,,,,
2586,0,,,,
2588,0,,,,
2589,0,,,,
2591,0,,,,
2592,0,,,,
2593,0,,,,
2594,0,,,,
2595,0,,,,
2599,0,,,,
2602,0,,,,
2604,0,,,,
2605,0,,,,
2606,0,,,,
2607,0,,,,
2608,0,,,,
2609,0,,,,
2610,0,,,,
2611,0,,,,
2612,0,,,,
2613,0,,,,
2614,0,,,,
2615,0,,,,
2616,0,,,,
2618,0,,,,
2619,0,,,,
2620,0,,,,
2621,1,16000111MM10A,(M1),2016-01-04,Battery
2623,0,,,,
2624,1,13023400MM10A,(M1),2013-11-15,Battery
2625,0,,,,
2630,0,,,,
2632,0,,,,
2633,0,,,,
2634,1,13023373MM10A,(M2),2013-12-17,Assault
2637,1,15011722MM10A,(M1),2015-11-08,Battery
2638,0,,,,
2639,0,,,,
2641,0,,,,
2642,1,15011680MM10A,(M1),2015-11-07,Battery
2643,0,,,,
2644,0,,,,
2645,0,,,,
2649,0,,,,
2650,0,,,,
2651,0,,,,
2652,0,,,,
2654,0,,,,
2655,0,,,,
2656,0,,,,
2657,0,,,,
2658,0,,,,
2661,0,,,,
2662,0,,,,
2664,1,15008602CF10A,(F2),2015-07-05,Throw Deadly Missile Into Veh
2666,0,,,,
2667,0,,,,
2668,0,,,,
2669,0,,,,
2671,0,,,,
2672,1,14010717MM10A,(M1),2014-07-13,Battery
2673,1,15010350MM10A,(M1),2015-09-07,Battery
2676,1,15001926CF10A,(F7),2015-02-05,Burglary Dwelling Armed
2677,0,,,,
2678,0,,,,
2679,0,,,,
2680,0,,,,
2681,0,,,,
2682,0,,,,
2683,0,,,,
2685,0,,,,
2686,0,,,,
2687,0,,,,
2688,1,13002546CF10A,(F1),2013-02-15,Sex Batt Faml/Cust Vict 12-17Y
2689,0,,,,
2690,0,,,,
2691,0,,,,
2692,0,,,,
2696,0,,,,
2697,0,,,,
2698,0,,,,
2700,0,,,,
2703,0,,,,
2704,0,,,,
2706,0,,,,
2707,0,,,,
2708,0,,,,
2711,0,,,,
2713,0,,,,
2714,0,,,,
2716,0,,,,
2718,0,,,,
2719,0,,,,
2720,0,,,,
2721,1,14013123CF10A,(F2),2014-09-28,Aggravated Battery / Pregnant
2722,0,,,,
2723,0,,,,
2724,0,,,,
2728,0,,,,
2730,1,15012154CF10A,(F2),2015-08-25,Aggrav Battery w/Deadly Weapon
2731,0,,,,
2732,0,,,,
2733,0,,,,
2735,1,14016590CF10A,(M1),2014-12-14,Battery
2736,0,,,,
2737,1,14004347CF10A,(F2),2014-03-27,Aggrav Battery w/Deadly Weapon
2738,0,,,,
2740,0,,,,
2742,0,,,,
2745,0,,,,
2746,0,,,,
2747,0,,,,
2748,0,,,,
2749,0,,,,
2750,0,,,,
2751,0,,,,
2752,0,,,,
2753,0,,,,
2754,0,,,,
2758,0,,,,
2759,0,,,,
2760,0,,,,
2762,0,,,,
2764,0,,,,
2765,0,,,,
2766,0,,,,
2767,0,,,,
2770,0,,,,
2771,0,,,,
2772,0,,,,
2773,0,,,,
2775,0,,,,
2776,0,,,,
2777,0,,,,
2779,0,,,,
2780,0,,,,
2782,1,15002584CF10A,(M1),2015-01-07,Aggravated Battery / Pregnant
2786,0,,,,
2787,0,,,,
2788,0,,,,
2789,1,15002607MM10A,(M1),2015-01-31,Battery
2790,0,,,,
2792,0,,,,
2793,0,,,,
2794,0,,,,
2797,0,,,,
2800,0,,,,
2802,0,,,,
2804,0,,,,
2805,0,,,,
2807,1,13016634MM10A,(M1),2013-08-30,Battery
2808,0,,,,
2809,0,,,,
2813,1,15010569CF10A,(F3),2015-08-16,Battery on Law Enforc Officer
2814,0,,,,
2817,0,,,,
2819,0,,,,
2820,0,,,,
2821,0,,,,
2824,0,,,,
2825,0,,,,
2828,1,15003583MM10A,(M1),2015-03-26,Battery
2829,0,,,,
2830,0,,,,
2834,0,,,,
2835,0,,,,
2836,0,,,,
2837,0,,,,
2841,0,,,,
2842,1,14014862MM10A,(M1),2014-10-10,Battery
2843,0,,,,
2844,0,,,,
2845,0,,,,
2846,0,,,,
2848,1,14002300CF10A,(F2),2014-02-18,Robbery / No Weapon
2851,0,,,,
2852,0,,,,
2854,0,,,,
2855,0,,,,
2856,0,,,,
2857,0,,,,
2859,0,,,,
2860,0,,,,
2862,0,,,,
2863,0,,,,
2864,1,14016290MM10A,(M1),2014-11-13,Battery
2865,1,16002969CF10A,(F3),2016-02-07,Aggravated Assault
2867,0,,,,
2868,0,,,,
2869,0,,,,
2870,1,14007409CF10A,(F3),2014-05-28,Aggravated Assault w/Firearm
2871,0,,,,
2873,0,,,,
2874,0,,,,
2875,0,,,,
2876,0,,,,
2879,0,,,,
2880,0,,,,
2882,0,,,,
2883,0,,,,
2885,0,,,,
2886,0,,,,
2887,0,,,,
2890,0,,,,
2891,1,15006218MM10A,(M1),2015-06-07,Battery
2892,0,,,,
2893,0,,,,
2896,0,,,,
2897,0,,,,
2898,0,,,,
2899,0,,,,
2900,0,,,,
2901,0,,,,
2902,0,,,,
2903,0,,,,
2907,0,,,,
2908,0,,,,
2910,0,,,,
2911,1,14003292MM20A,(M1),2014-11-29,Battery
2913,0,,,,
2914,0,,,,
2915,0,,,,
2917,0,,,,
2918,0,,,,
2922,0,,,,
2923,0,,,,
2925,0,,,,
2926,0,,,,
2927,0,,,,
2928,0,,,,
2929,0,,,,
2930,0,,,,
2931,0,,,,
2932,0,,,,
2933,0,,,,
2934,0,,,,
2935,0,,,,
2936,0,,,,
2937,0,,,,
2938,0,,,,
2939,0,,,,
2943,0,,,,
2946,0,,,,
2949,0,,,,
2951,0,,,,
2952,0,,,,
2954,0,,,,
2955,0,,,,
2956,0,,,,
2959,0,,,,
2961,0,,,,
2962,0,,,,
2963,0,,,,
2964,0,,,,
2965,0,,,,
2968,0,,,,
2969,1,14017883MM10A,(M1),2014-12-19,Battery
2970,0,,,,
2972,0,,,,
2973,0,,,,
2974,1,13015640CF10A,(F2),2013-11-10,Aggrav Battery w/Deadly Weapon
2976,0,,,,
2977,0,,,,
2979,0,,,,
2982,0,,,,
2983,0,,,,
2984,0,,,,
2985,0,,,,
2988,0,,,,
2990,0,,,,
2991,0,,,,
2992,0,,,,
2993,0,,,,
2995,0,,,,
2996,0,,,,
2997,0,,,,
2998,0,,,,
3003,0,,,,
3004,0,,,,
3005,0,,,,
3008,0,,,,
3009,0,,,,
3010,0,,,,
3014,0,,,,
3015,0,,,,
3019,0,,,,
3020,0,,,,
3021,0,,,,
3022,0,,,,
3023,0,,,,
3025,0,,,,
3027,0,,,,
3029,0,,,,
3030,0,,,,
3031,0,,,,
3032,0,,,,
3033,0,,,,
3034,0,,,,
3035,0,,,,
3036,0,,,,
3037,0,,,,
3038,0,,,,
3039,0,,,,
3040,0,,,,
3041,1,14013062MM10A,(M1),2014-08-31,Battery
3042,0,,,,
3043,0,,,,
3046,0,,,,
3051,0,,,,
3053,0,,,,
3055,0,,,,
3056,0,,,,
3057,0,,,,
3058,0,,,,
3064,0,,,,
3066,0,,,,
3067,0,,,,
3068,0,,,,
3069,0,,,,
3071,0,,,,
3074,0,,,,
3075,0,,,,
3078,0,,,,
3081,0,,,,
3084,0,,,,
3085,0,,,,
3086,0,,,,
3087,0,,,,
3089,0,,,,
3090,0,,,,
3093,0,,,,
3094,0,,,,
3096,0,,,,
3101,0,,,,
3104,0,,,,
3107,0,,,,
3110,1,15001697MM20A,(M1),2015-06-29,Battery
3111,0,,,,
3112,0,,,,
3113,0,,,,
3114,0,,,,
3115,0,,,,
3116,0,,,,
3117,0,,,,
3118,0,,,,
3120,0,,,,
3122,0,,,,
3129,0,,,,
3130,0,,,,
3131,0,,,,
3132,0,,,,
3134,1,14013041MM10A,(M1),2014-08-31,Battery
3135,0,,,,
3136,0,,,,
3137,1,15009605MM10A,(M1),2015-09-09,Battery
3138,0,,,,
3139,0,,,,
3143,0,,,,
3144,0,,,,
3145,0,,,,
3146,1,15012743MM10A,(M1),2015-11-27,Battery
3152,0,,,,
3153,0,,,,
3154,0,,,,
3155,0,,,,
3156,0,,,,
3157,0,,,,
3158,0,,,,
3159,0,,,,
3160,0,,,,
3161,0,,,,
3162,1,14013070MM10A,(M1),2014-08-31,Assault On Law Enforc Officer
3163,0,,,,
3164,0,,,,
3165,0,,,,
3166,0,,,,
3168,0,,,,
3169,0,,,,
3170,0,,,,
3174,1,15001591CF10A,(F1),2015-01-21,Robbery W/Firearm
3175,0,,,,
3176,0,,,,
3177,1,14007376CF10A,(F2),2014-05-21,Sexual Battery / Vict 12 Yrs +
3178,1,15004748CF10A,(F3),2015-04-10,Battery on Law Enforc Officer
3181,1,13015139MM10A,(M1),2013-08-11,Battery
3182,0,,,,
3183,0,,,,
3186,0,,,,
3188,0,,,,
3189,0,,,,
3190,0,,,,
3191,0,,,,
3192,0,,,,
3197,0,,,,
3198,0,,,,
3200,1,13004540CF10A,(F2),2013-03-29,Aggravated Battery / Pregnant
3203,0,,,,
3204,0,,,,
3205,0,,,,
3206,0,,,,
3207,0,,,,
3208,0,,,,
3209,1,15012390CF10A,(F3),2015-09-24,Aggravated Assault W/Dead Weap
3212,0,,,,
3214,0,,,,
3215,0,,,,
3217,0,,,,
3218,0,,,,
3222,0,,,,
3223,0,,,,
3225,0,,,,
3226,1,15013975CF10A,(F3),2015-09-17,Felony Battery w/Prior Convict
3227,0,,,,
3229,0,,,,
3230,0,,,,
3232,0,,,,
3234,0,,,,
3236,1,15008215CF10A,(F2),2015-06-25,Strong Armed  Robbery
3237,0,,,,
3238,0,,,,
3240,0,,,,
3242,0,,,,
3243,0,,,,
3246,0,,,,
3247,0,,,,
3248,0,,,,
3250,0,,,,
3255,0,,,,
3259,0,,,,
3260,0,,,,
3261,0,,,,
3262,1,14016781MM10A,(M1),2014-11-25,Battery
3265,0,,,,
3267,0,,,,
3268,0,,,,
3270,0,,,,
3272,0,,,,
3273,0,,,,
3274,0,,,,
3278,0,,,,
3280,0,,,,
3281,1,14000777CF10A,(F3),2014-01-18,Felony Battery (Dom Strang)
3283,0,,,,
3284,0,,,,
3285,0,,,,
3286,0,,,,
3287,0,,,,
3288,0,,,,
3289,0,,,,
3290,0,,,,
3291,0,,,,
3292,0,,,,
3293,0,,,,
3294,0,,,,
3295,0,,,,
3298,0,,,,
3299,0,,,,
3300,0,,,,
3301,0,,,,
3302,0,,,,
3304,0,,,,
3305,0,,,,
3306,0,,,,
3309,0,,,,
3310,0,,,,
3312,0,,,,
3314,0,,,,
3315,0,,,,
3316,0,,,,
3318,0,,,,
3319,0,,,,
3320,0,,,,
3322,0,,,,
3323,0,,,,
3324,0,,,,
3325,0,,,,
3326,0,,,,
3328,1,14005084CF10A,(F2),2014-04-11,Agg Fleeing/Eluding High Speed
3329,0,,,,
3331,0,,,,
3332,0,,,,
3333,1,14017501MM10A,(M1),2014-12-12,Assault On Law Enforc Officer
3335,0,,,,
3337,0,,,,
3338,0,,,,
3339,0,,,,
3340,1,14012415CF10A,(F3),2014-08-17,Stalking (Aggravated)
3341,0,,,,
3342,0,,,,
3343,1,13011601CF10A,(F2),2013-08-19,Robbery / No Weapon
3344,1,14000793CF10A,(F3),2014-01-18,Felony Battery w/Prior Convict
3345,0,,,,
3347,0,,,,
3348,0,,,,
3349,0,,,,
3350,0,,,,
3351,0,,,,
3354,0,,,,
3356,0,,,,
3357,0,,,,
3358,0,,,,
3359,0,,,,
3360,0,,,,
3361,0,,,,
3362,0,,,,
3363,0,,,,
3369,0,,,,
3370,0,,,,
3371,0,,,,
3375,0,,,,
3376,0,,,,
3377,0,,,,
3379,0,,,,
3380,0,,,,
3381,0,,,,
3383,0,,,,
3384,0,,,,
3385,0,,,,
3386,1,15011833MM10A,(M2),2015-11-11,Assault
3387,1,13007934CF10A,(F2),2013-06-04,Aggrav Battery w/Deadly Weapon
3390,0,,,,
3391,0,,,,
3392,0,,,,
3393,0,,,,
3394,0,,,,
3395,0,,,,
3396,0,,,,
3397,0,,,,
3398,0,,,,
3399,0,,,,
3401,0,,,,
3403,0,,,,
3404,0,,,,
3405,0,,,,
3406,1,14006595MM10A,(M1),2014-03-16,Battery
3407,0,,,,
3408,0,,,,
3409,0,,,,
3410,0,,,,
3411,0,,,,
3412,0,,,,
3413,0,,,,
3415,0,,,,
3417,0,,,,
3418,1,14001861MM10A,(M1),2014-01-12,Battery
3419,0,,,,
3420,0,,,,
3422,0,,,,
3423,0,,,,
3425,0,,,,
3426,0,,,,
3427,0,,,,
3429,0,,,,
3431,0,,,,
3434,1,14010582CF10A,(F2),2014-08-03,Aggravated Battery / Pregnant
3437,0,,,,
3438,0,,,,
3439,0,,,,
3440,0,,,,
3441,0,,,,
3442,0,,,,
3444,0,,,,
3445,0,,,,
3446,0,,,,
3448,0,,,,
3449,0,,,,
3451,0,,,,
3452,0,,,,
3453,0,,,,
3454,0,,,,
3455,0,,,,
3456,1,15000836CF10A,(F3),2015-01-19,Robbery Sudd Snatch No Weapon
3457,0,,,,
3458,0,,,,
3460,0,,,,
3462,1,15006794MM10A,(M1),2015-06-24,Battery
3463,0,,,,
3464,0,,,,
3465,0,,,,
3468,1,15011321CF10A,(F3),2015-06-14,Felony Battery w/Prior Convict
3470,0,,,,
3474,0,,,,
3475,0,,,,
3476,0,,,,
3479,0,,,,
3480,0,,,,
3481,0,,,,
3483,0,,,,
3484,0,,,,
3485,0,,,,
3487,0,,,,
3488,0,,,,
3489,0,,,,
3491,0,,,,
3492,0,,,,
3493,0,,,,
3498,0,,,,
3499,1,14004826MM10A,(M1),2014-03-04,Assault Law Enforcement Officer
3500,0,,,,
3501,0,,,,
3502,0,,,,
3504,0,,,,
3506,0,,,,
3507,0,,,,
3508,0,,,,
3510,0,,,,
3511,0,,,,
3512,1,13009521CF10A,(F7),2013-06-13,Burglary Conveyance Assault/Bat
3515,0,,,,
3516,1,15011203MM10A,(M1),2015-10-25,Battery
3517,0,,,,
3519,0,,,,
3521,0,,,,
3523,0,,,,
3525,0,,,,
3528,0,,,,
3529,0,,,,
3531,0,,,,
3533,1,14000309CF10A,(F3),2013-12-30,Aggravated Assault w/Firearm
3534,0,,,,
3535,0,,,,
3536,1,15003130CF10A,(M1),2015-03-07,Battery
3538,0,,,,
3539,0,,,,
3540,0,,,,
3541,0,,,,
3542,1,15000397CF10A,(F1),2015-01-09,Aid/Abet Burglary Assault/Batt
3543,0,,,,
3544,1,14013919MM10A,(M1),2014-09-18,Battery
3546,0,,,,
3547,0,,,,
3550,0,,,,
3551,0,,,,
3552,0,,,,
3554,0,,,,
3556,0,,,,
3557,0,,,,
3560,0,,,,
3562,0,,,,
3563,0,,,,
3564,0,,,,
3566,0,,,,
3568,0,,,,
3570,1,15012158MM10A,(M1),2015-11-20,Battery
3571,1,14006749MM10A,(M1),2014-04-21,Battery
3573,0,,,,
3574,0,,,,
3576,0,,,,
3577,0,,,,
3578,1,14000241MM10A,(M1),2014-01-06,Assault On Law Enforc Officer
3582,0,,,,
3584,0,,,,
3585,0,,,,
3591,0,,,,
3593,0,,,,
3594,0,,,,
3596,0,,,,
3597,1,15006657MM10A,(M1),2015-06-20,Battery
3598,0,,,,
3600,0,,,,
3601,0,,,,
3602,1,13014978CF10A,(F3),2013-10-25,Agg Fleeing and Eluding
3603,0,,,,
3604,0,,,,
3605,0,,,,
3607,0,,,,
3611,0,,,,
3614,0,,,,
3616,0,,,,
3617,0,,,,
3618,0,,,,
3619,0,,,,
3620,0,,,,
